Spine File,ChordDistribution,OpenAngle,CVD,AverageDistance,LengthVolumeRatio,LengthAreaRatio,JunctionArea,Length,Area,Volume,ConvexHullVolume,ConvexHullRatio
output\example dendrite\spine_16.off,"[0.63673316 3.46326449 3.66297784 3.7640093  3.35048519 2.75839383
 2.48349428 2.27673222 1.95719086 1.9383943  1.91254905 1.59300768
 1.76922535 1.44028571 1.45673269 1.19828012 1.18888184 1.04555814
 1.05965555 0.96332323 0.95392495 0.99151806 0.94922582 0.97742064
 0.95627452 0.93277884 0.9656728  0.88108832 1.01266418 1.00561547
 0.92103099 1.05730598 1.01266418 1.06670426 1.22412537 1.18183313
 1.17243486 1.17243486 1.17478443 1.24292192 1.14893917 1.29226287
 1.2217758  1.33925425 1.34630295 1.40269261 1.36040037 1.34865252
 1.39799347 1.30636028 1.17478443 1.12309391 1.20062968 1.16538615
 1.17008529 1.11369564 1.05495642 1.05965555 1.00091633 1.05495642
 1.11134607 0.93982754 0.95157539 0.96332323 0.89518573 0.91633185
 0.84114565 0.72366721 0.70017152 0.66492799 0.66257842 0.60618876
 0.55449825 0.5357017  0.47226334 0.45111722 0.42057282 0.38532929
 0.29604568 0.3242405  0.26080214 0.26080214 0.19971335 0.1738681
 0.14097413 0.14097413 0.06343836 0.07988534 0.06578793 0.03994267
 0.03289396 0.02114612 0.01174784 0.00704871 0.00939828 0.00704871
 0.00469914 0.00469914 0.         0.00469914]",0.7173288904463909,0.3725005802921494,0.9316580764926353,1.847291776341222,0.27245248956378726,0.1869135778453642,1.5233112451776716,5.404194242885451,0.8246186469766937,1.0506334728399997,0.2740840589670705

output\example dendrite\spine_13.off,"[1.39247035 4.65950624 4.85458663 4.24916474 3.76931184 2.97553647
 2.9934749  2.30733009 2.22884947 1.8386887  1.65257753 1.43955871
 1.40368186 1.2242976  1.11442474 1.08527479 1.04939794 1.01352109
 1.04715564 1.04939794 1.06957867 0.84086374 0.93728278 1.03370182
 1.00679418 0.94625199 1.05612485 1.18393614 1.09424401 1.15030159
 1.35435119 1.34538198 1.32520125 1.4305895  1.32744355 1.34089737
 1.29829361 1.5001009  1.35435119 1.30277821 1.31398973 1.32744355
 1.1547862  1.1592708  1.14581698 1.15254389 1.08303249 1.05836715
 1.13460547 1.01352109 0.99782497 0.93279817 0.96643272 0.9507366
 0.85207525 0.79825997 0.8161984  0.77807924 0.746687   0.72202166
 0.70184093 0.67717559 0.69062941 0.74444469 0.69511402 0.57178734
 0.6121488  0.57851425 0.48657981 0.44621836 0.43724914 0.45742987
 0.4080992  0.39912999 0.39464538 0.41706841 0.40137229 0.32961858
 0.25786488 0.30719555 0.26459179 0.29822634 0.2062919  0.21750342
 0.21526112 0.18386887 0.19732269 0.16144584 0.15471893 0.11211516
 0.10763056 0.11659977 0.08969213 0.08072292 0.05605758 0.0672691
 0.04260376 0.02466534 0.03139225 0.00672691]",0.7806185777821111,0.3728681455635374,1.0056159481962679,1.232306509045031,0.18669513700915855,0.23240788575236473,1.4346180544935954,7.451873973304406,1.1641730721728838,1.7288051160337654,0.4850069610414694

output\example dendrite\spine_14.off,"[1.41703432e+00 5.12786959e+00 5.76721753e+00 5.20825544e+00
 4.52777985e+00 4.15015329e+00 3.65288267e+00 3.10326778e+00
 2.68825245e+00 2.65834143e+00 2.37231736e+00 1.87504674e+00
 1.75166380e+00 1.59276153e+00 1.50302849e+00 1.44507590e+00
 1.27121813e+00 1.17213789e+00 1.31608465e+00 1.31608465e+00
 1.23382936e+00 1.23009048e+00 1.28617363e+00 1.15344351e+00
 1.19644059e+00 1.03193001e+00 1.17961564e+00 1.08053541e+00
 1.06931878e+00 1.07492709e+00 1.05249383e+00 1.19270171e+00
 1.08240485e+00 1.00762731e+00 1.14596575e+00 1.11792418e+00
 1.01510506e+00 9.83324609e-01 1.03753832e+00 9.51544156e-01
 1.01697450e+00 9.60891348e-01 9.27241457e-01 9.36588649e-01
 8.80505496e-01 8.78636058e-01 8.30030659e-01 8.65549989e-01
 8.03858521e-01 7.27211546e-01 7.21603230e-01 6.69258955e-01
 7.38428176e-01 7.73947506e-01 6.58042324e-01 7.38428176e-01
 6.87953339e-01 6.22522994e-01 6.82345024e-01 6.11306364e-01
 6.09436925e-01 6.11306364e-01 5.72048157e-01 5.01009497e-01
 5.08487250e-01 5.04748374e-01 4.80445674e-01 5.08487250e-01
 4.05668137e-01 3.53323862e-01 3.45846108e-01 3.53323862e-01
 2.86024078e-01 2.26202049e-01 2.48635310e-01 2.11246542e-01
 2.00029911e-01 2.14985418e-01 1.57032827e-01 1.45816197e-01
 1.49555074e-01 1.30860689e-01 9.34719210e-02 7.66469752e-02
 5.60831526e-02 5.42137142e-02 4.11276453e-02 4.67359605e-02
 3.17804532e-02 2.61721379e-02 1.49555074e-02 1.12166305e-02
 1.12166305e-02 1.12166305e-02 1.12166305e-02 3.73887684e-03
 7.47775368e-03 0.00000000e+00 5.60831526e-03 1.86943842e-03]",0.5785626839448198,0.42224216430762274,0.9645025793684462,3.1474710572716624,0.32766749903465514,0.3153689120883756,1.5528281966471857,4.423667462352148,0.4933574188266663,0.8198210425450023,0.661718282244042

output\example dendrite\spine_6.off,"[3.01462770e+00 8.13001121e+00 7.43311205e+00 5.84964221e+00
 4.66419519e+00 3.74170187e+00 3.13820157e+00 2.75167399e+00
 2.52751674e+00 2.48584648e+00 2.57206081e+00 2.31054401e+00
 2.46860362e+00 2.20421301e+00 2.37664166e+00 2.48440958e+00
 2.35508808e+00 2.06770699e+00 1.81624853e+00 1.67399488e+00
 1.53748886e+00 1.51449838e+00 1.52311981e+00 1.59352818e+00
 1.53605196e+00 1.51880909e+00 1.56191626e+00 1.40673047e+00
 1.35643877e+00 1.29896255e+00 1.12653390e+00 1.10785413e+00
 1.10785413e+00 9.23930224e-01 1.03457195e+00 8.53521855e-01
 6.85403914e-01 7.38569417e-01 7.08394402e-01 6.55228899e-01
 5.89131247e-01 5.60393137e-01 5.40276461e-01 4.85674052e-01
 4.10954967e-01 3.89401385e-01 3.20429922e-01 3.18993017e-01
 2.96002529e-01 2.98876340e-01 2.51458459e-01 2.55769176e-01
 2.60079892e-01 2.42837026e-01 2.45710837e-01 2.08351295e-01
 2.42837026e-01 2.60079892e-01 2.14098917e-01 2.37089404e-01
 2.24157255e-01 2.44273932e-01 2.21283444e-01 2.54332270e-01
 1.95419145e-01 1.91108429e-01 2.28467971e-01 2.19846538e-01
 2.12662011e-01 2.24157255e-01 2.05477484e-01 2.12662011e-01
 1.66681036e-01 1.62370319e-01 1.26447682e-01 1.13515533e-01
 9.77095727e-02 8.47774233e-02 4.31071644e-02 3.87964480e-02
 2.58642986e-02 1.58059603e-02 1.43690548e-03 0.00000000e+00
 0.00000000e+00 1.43690548e-03 0.00000000e+00 1.43690548e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.43690548e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.43690548e-03]",0.41734518930027825,0.47175812026685454,1.5235688901600364,3.0089633502509368,0.307215750410883,0.8724970577454111,2.6520842849840722,7.760147204266108,0.8813946785901855,2.104216064457304,1.3873709650971051

output\example dendrite\spine_8.off,"[1.13354587e+00 3.55323033e+00 3.27256873e+00 2.87746260e+00
 2.40606011e+00 1.94828197e+00 1.74119186e+00 1.54772610e+00
 1.35698520e+00 1.14989509e+00 1.12264639e+00 1.10084743e+00
 1.15261996e+00 1.10629717e+00 1.09812256e+00 1.18804327e+00
 1.12264639e+00 1.14989509e+00 1.19621788e+00 1.17441892e+00
 1.23981580e+00 1.29431320e+00 1.39513338e+00 1.43873130e+00
 1.64582141e+00 1.58314940e+00 1.74936647e+00 1.76026595e+00
 1.64582141e+00 1.85563639e+00 1.63764680e+00 1.60767323e+00
 1.78206491e+00 1.68124472e+00 1.63219706e+00 1.48232922e+00
 1.61039810e+00 1.67851985e+00 1.59132401e+00 1.56952506e+00
 1.67307011e+00 1.55862558e+00 1.56680019e+00 1.51775253e+00
 1.42238208e+00 1.46870487e+00 1.52592714e+00 1.36243494e+00
 1.41148260e+00 1.30248781e+00 1.15534483e+00 1.11719665e+00
 1.15261996e+00 1.07359874e+00 1.00275212e+00 8.71958364e-01
 8.39259925e-01 9.59154200e-01 9.21006022e-01 8.01111747e-01
 8.01111747e-01 7.11191041e-01 8.03836617e-01 6.94841821e-01
 6.62143383e-01 6.23995204e-01 5.72222676e-01 4.93201450e-01
 5.15000409e-01 4.95926320e-01 4.33254312e-01 4.33254312e-01
 3.86931524e-01 3.67857435e-01 3.21534647e-01 3.40608736e-01
 3.92381264e-01 2.42513420e-01 2.26164201e-01 2.26164201e-01
 1.98915502e-01 1.71666803e-01 1.19894275e-01 1.22619145e-01
 8.99207063e-02 9.80953159e-02 1.08994795e-01 7.35714870e-02
 4.90476580e-02 6.26720074e-02 3.26984386e-02 3.81481784e-02
 5.17725279e-02 1.36243494e-02 1.63492193e-02 8.17460966e-03
 8.17460966e-03 0.00000000e+00 5.44973977e-03 2.72486989e-03]",0.8590071229059417,0.2796200705116214,0.945059790081296,1.6428137404899528,0.23979604075234962,0.3542369825971409,1.3483379005105243,5.268616073192158,0.8207491009348363,0.9599977002575002,0.16966037387559632

output\example dendrite\spine_19.off,"[1.24322659e+00 3.73149205e+00 4.65938129e+00 3.68618496e+00
 4.41834756e+00 3.51764258e+00 3.34910020e+00 3.00657859e+00
 2.59337792e+00 2.29797568e+00 2.27441599e+00 2.10587361e+00
 1.99532431e+00 2.03700683e+00 1.83946791e+00 2.00438573e+00
 1.97901376e+00 2.13849472e+00 2.16024212e+00 2.03156998e+00
 1.98445061e+00 2.08775077e+00 1.83584335e+00 1.88477500e+00
 1.84490476e+00 1.62380616e+00 1.35196361e+00 1.30665652e+00
 1.28128455e+00 1.23054060e+00 1.19973178e+00 1.03481397e+00
 1.03843854e+00 1.01850342e+00 1.05837366e+00 9.55073488e-01
 9.35138368e-01 9.46012070e-01 8.46336469e-01 8.69896156e-01
 8.88018993e-01 9.04329546e-01 8.40899618e-01 9.11578680e-01
 8.49961036e-01 8.64459305e-01 8.19152214e-01 8.80769858e-01
 8.73520723e-01 8.53585603e-01 8.17339930e-01 7.62971420e-01
 7.17664329e-01 6.50609833e-01 7.23101180e-01 6.43360699e-01
 5.18313126e-01 5.12876275e-01 4.78442886e-01 4.51258631e-01
 4.00514689e-01 4.42197213e-01 3.42521611e-01 3.58832164e-01
 3.67893583e-01 3.18961924e-01 3.17149640e-01 2.70030265e-01
 2.28347741e-01 2.41033727e-01 2.12037188e-01 1.84852933e-01
 2.28347741e-01 1.75791515e-01 1.61293246e-01 1.59480962e-01
 1.48607260e-01 1.35921274e-01 1.23235289e-01 1.34108991e-01
 9.60510339e-02 1.01487885e-01 7.61159137e-02 7.06790627e-02
 5.61807934e-02 5.43685098e-02 4.16825241e-02 3.44333895e-02
 3.80579568e-02 2.17474039e-02 3.26211059e-02 1.44982693e-02
 2.17474039e-02 5.43685098e-03 7.24913463e-03 5.43685098e-03
 3.62456732e-03 0.00000000e+00 0.00000000e+00 1.81228366e-03]",0.6677659929734926,0.4543296114613899,0.6667464428187018,6.025066665454433,0.41701237145897624,0.08163689900936988,1.119775574288945,2.603596563900263,0.18585281067665788,0.2933526616083192,0.5784139101274444

output\example dendrite\spine_1.off,"[5.70980392e-01 3.76313725e+00 5.36627451e+00 4.52549020e+00
 4.71843137e+00 3.74431373e+00 3.21568627e+00 2.62117647e+00
 2.67764706e+00 2.62745098e+00 3.21254902e+00 3.34745098e+00
 3.15607843e+00 3.16392157e+00 2.88156863e+00 2.65725490e+00
 2.49411765e+00 2.34823529e+00 2.35764706e+00 1.98745098e+00
 2.00313725e+00 1.79137255e+00 1.62980392e+00 1.42274510e+00
 1.30980392e+00 1.27058824e+00 1.24549020e+00 1.13568627e+00
 1.16078431e+00 1.09803922e+00 1.04941176e+00 1.17019608e+00
 1.13254902e+00 1.11058824e+00 1.06980392e+00 1.05882353e+00
 1.05411765e+00 1.06509804e+00 9.27058824e-01 9.31764706e-01
 9.25490196e-01 8.31372549e-01 7.84313725e-01 6.93333333e-01
 7.32549020e-01 6.80784314e-01 5.94509804e-01 5.96078431e-01
 5.53725490e-01 5.12941176e-01 4.84705882e-01 5.45882353e-01
 4.47058824e-01 3.98431373e-01 4.26666667e-01 4.04705882e-01
 3.87450980e-01 3.87450980e-01 4.10980392e-01 3.59215686e-01
 3.45098039e-01 2.74509804e-01 3.05882353e-01 2.08627451e-01
 2.14901961e-01 1.75686275e-01 1.58431373e-01 1.30196078e-01
 1.30196078e-01 1.05098039e-01 1.08235294e-01 9.56862745e-02
 6.74509804e-02 5.17647059e-02 6.74509804e-02 5.01960784e-02
 4.23529412e-02 3.60784314e-02 2.82352941e-02 2.50980392e-02
 2.66666667e-02 2.35294118e-02 1.56862745e-02 6.27450980e-03
 2.03921569e-02 4.70588235e-03 7.84313725e-03 6.27450980e-03
 6.27450980e-03 3.13725490e-03 4.70588235e-03 6.27450980e-03
 6.27450980e-03 1.56862745e-03 1.56862745e-03 1.56862745e-03
 3.13725490e-03 0.00000000e+00 0.00000000e+00 1.56862745e-03]",0.4800851590988801,0.43747590799222646,1.025690156110369,5.364052291945383,0.38536507139106524,0.25467461440681466,1.686593765414732,4.121938344641544,0.3144253026666626,0.7728559034150042,1.457995259479311

output\example dendrite\spine_5.off,"[1.60949177e+00 4.95336704e+00 5.46904901e+00 4.52833229e+00
 3.18272465e+00 2.62675503e+00 2.32661201e+00 2.22387849e+00
 1.86733276e+00 1.72632597e+00 1.58934794e+00 1.53294523e+00
 1.46445622e+00 1.55510344e+00 1.55913220e+00 1.63567875e+00
 1.56114659e+00 1.43625486e+00 1.43021171e+00 1.49870072e+00
 1.36978023e+00 1.27510424e+00 1.28920492e+00 1.24690289e+00
 1.16632758e+00 1.18445702e+00 1.18244264e+00 1.15021252e+00
 1.02532079e+00 9.95105050e-01 1.13812622e+00 1.13208307e+00
 1.08575227e+00 1.17035634e+00 1.11596801e+00 1.06359406e+00
 1.17438511e+00 1.11395363e+00 1.19452894e+00 1.18244264e+00
 1.22071591e+00 1.12201116e+00 1.09380980e+00 1.18647141e+00
 1.15827005e+00 1.00114820e+00 1.06762283e+00 1.00316258e+00
 9.60860544e-01 9.24601656e-01 8.58127027e-01 8.39997583e-01
 8.09781842e-01 7.53379127e-01 7.65465423e-01 7.91652398e-01
 8.09781842e-01 7.05033942e-01 6.96976412e-01 6.78846967e-01
 6.84890115e-01 6.48631227e-01 6.56688758e-01 6.88918881e-01
 6.16401104e-01 5.70070302e-01 6.18415487e-01 6.26473017e-01
 6.26473017e-01 5.35825796e-01 5.21725117e-01 5.64027154e-01
 5.13667587e-01 4.81437463e-01 4.29063513e-01 4.02876538e-01
 4.51221723e-01 3.58560119e-01 3.32373144e-01 3.32373144e-01
 2.35682775e-01 2.63884133e-01 1.89351973e-01 2.15538948e-01
 1.77265677e-01 1.69208146e-01 1.36978023e-01 9.87047519e-02
 7.45321596e-02 6.24458635e-02 5.23739500e-02 4.43164192e-02
 4.63308019e-02 3.62588885e-02 3.22301231e-02 1.20862962e-02
 6.04314808e-03 2.01438269e-03 0.00000000e+00 4.02876538e-03]",0.7053996917499135,0.35927506974370454,1.2966954646655504,0.8412277352031756,0.1630087199127242,1.9455824095884522,2.0919453684075475,10.887751718350145,2.486776506366965,3.469673332161904,0.3952493612829299

output\example dendrite\spine_4.off,"[2.11197630e+00 5.02971943e+00 6.11371068e+00 6.06312442e+00
 5.00442630e+00 4.72981518e+00 3.59162436e+00 3.37301946e+00
 2.82741053e+00 2.50582645e+00 1.99093061e+00 1.84820509e+00
 1.70547958e+00 1.67476649e+00 1.44893498e+00 1.42544850e+00
 1.39834872e+00 1.13999747e+00 1.14180412e+00 1.11289769e+00
 1.09121786e+00 1.00449856e+00 9.12359307e-01 9.61138913e-01
 8.58159744e-01 8.29253311e-01 8.54546440e-01 7.37114054e-01
 7.35307402e-01 7.37114054e-01 7.75053748e-01 6.43168145e-01
 6.72074579e-01 7.55180575e-01 7.89506965e-01 7.67827140e-01
 7.40727358e-01 8.05766833e-01 8.02153529e-01 7.84087008e-01
 8.29253311e-01 9.17779263e-01 8.58159744e-01 8.70806309e-01
 8.70806309e-01 9.66558870e-01 9.34039132e-01 8.88872830e-01
 8.59966396e-01 8.40093223e-01 8.38286571e-01 7.96733573e-01
 7.66020487e-01 7.13627577e-01 7.91313617e-01 7.28080793e-01
 7.75053748e-01 6.66654622e-01 7.00981012e-01 7.19047533e-01
 7.29887446e-01 6.61234666e-01 6.61234666e-01 7.02787664e-01
 6.26908276e-01 6.25101624e-01 5.90775234e-01 5.72708713e-01
 5.43802280e-01 4.55276327e-01 4.76956153e-01 3.70363679e-01
 3.95656808e-01 3.32423985e-01 3.46877202e-01 3.55910462e-01
 3.21584073e-01 2.60157901e-01 2.52931293e-01 2.80031074e-01
 2.40284728e-01 1.87891818e-01 1.53565428e-01 1.62598688e-01
 1.49952124e-01 1.21045690e-01 8.85259526e-02 1.04785821e-01
 9.03326047e-02 5.78128670e-02 5.60062149e-02 7.22660837e-02
 2.70997814e-02 3.07130856e-02 2.89064335e-02 1.98731730e-02
 9.03326047e-03 3.61330419e-03 5.41995628e-03 1.80665209e-03]",0.643467276631365,0.4676413394876776,0.8459087328693498,2.699802412909359,0.287042232277655,0.4328588739415319,1.4779524517384617,4.716043571566358,0.5474298580783146,0.9689582099500033,0.7700134467480679

output\example dendrite\spine_17.off,"[2.04702361e+00 7.04066689e+00 6.92801622e+00 6.45649270e+00
 5.97209482e+00 4.34670658e+00 4.38854825e+00 3.52757527e+00
 3.16387454e+00 2.88385716e+00 2.73580199e+00 2.25301341e+00
 2.05667938e+00 1.86034535e+00 1.89092197e+00 1.60285811e+00
 1.65918344e+00 1.41457056e+00 1.36307311e+00 1.18605063e+00
 1.04443264e+00 1.02994899e+00 1.10075798e+00 1.00420026e+00
 8.65800866e-01 8.77065933e-01 9.20516906e-01 8.89940295e-01
 7.96601168e-01 8.01429054e-01 7.69243148e-01 8.11084826e-01
 7.80508215e-01 7.40275833e-01 7.53150196e-01 7.75680330e-01
 6.95215565e-01 7.11308518e-01 8.38442846e-01 8.30396369e-01
 8.28787074e-01 8.11084826e-01 8.65800866e-01 7.91773282e-01
 8.94768181e-01 8.35224255e-01 7.70852444e-01 7.94991873e-01
 7.33838652e-01 6.93606270e-01 6.13141505e-01 6.63029659e-01
 6.69466840e-01 6.88778384e-01 5.93829962e-01 6.08313619e-01
 6.26015868e-01 5.26239560e-01 4.68304929e-01 4.55430567e-01
 4.31291138e-01 4.87616473e-01 3.74965802e-01 3.28296239e-01
 3.13812581e-01 2.62315132e-01 2.43003589e-01 2.46222179e-01
 2.18864159e-01 1.68976005e-01 1.56101643e-01 1.48055167e-01
 1.02994899e-01 9.81670127e-02 7.72461739e-02 6.59811069e-02
 7.24182880e-02 4.98881540e-02 4.66695634e-02 5.95439257e-02
 4.02323822e-02 2.73580199e-02 3.21859058e-02 3.05766105e-02
 3.37952011e-02 1.60929529e-02 9.65577174e-03 1.44836576e-02
 1.60929529e-02 2.25301341e-02 1.44836576e-02 9.65577174e-03
 8.04647645e-03 3.21859058e-03 3.21859058e-03 3.21859058e-03
 6.43718116e-03 4.82788587e-03 3.21859058e-03 1.60929529e-03]",0.45289222981453237,0.4636934001131919,1.2413938265017932,3.1720624008856504,0.33384362631788295,0.20633112462673533,2.1132494622657654,6.123726709856371,0.6662067750230068,1.386134179090495,1.0806365696935853

output\example dendrite\spine_11.off,"[1.08259894e+00 6.16533917e+00 6.10529290e+00 5.51895873e+00
 4.79663741e+00 4.36571711e+00 3.09768115e+00 2.78332127e+00
 2.21994596e+00 2.01861434e+00 2.19168889e+00 1.93207707e+00
 1.86673260e+00 1.72544726e+00 1.74840612e+00 1.74487399e+00
 1.56826731e+00 1.58239585e+00 1.47113364e+00 1.72191512e+00
 1.51705137e+00 1.53824418e+00 1.46583544e+00 1.48879431e+00
 1.28746269e+00 1.33691256e+00 1.25390742e+00 1.29276089e+00
 1.16737015e+00 1.20622362e+00 1.13381488e+00 1.21328789e+00
 1.05434188e+00 1.12675061e+00 1.09142928e+00 1.04197941e+00
 1.04551154e+00 8.98927997e-01 9.32483267e-01 8.83033396e-01
 9.50143934e-01 8.38881727e-01 8.63606662e-01 8.58308461e-01
 7.59408721e-01 7.31151652e-01 7.43514120e-01 7.01128517e-01
 7.52344454e-01 7.13490984e-01 6.37550112e-01 6.26953711e-01
 6.78169648e-01 6.41082246e-01 6.18123377e-01 5.81035975e-01
 5.81035975e-01 5.43948572e-01 4.99796902e-01 5.49246773e-01
 4.73305900e-01 4.50347032e-01 4.37984565e-01 4.23856030e-01
 4.02663229e-01 3.35552691e-01 3.32020557e-01 3.21424156e-01
 2.70208219e-01 2.50781485e-01 2.03097681e-01 1.96033414e-01
 2.18992282e-01 1.67776345e-01 1.58946011e-01 1.58946011e-01
 1.16560408e-01 1.62478145e-01 1.46583544e-01 1.07730074e-01
 1.25390742e-01 1.11262208e-01 1.37753210e-01 1.04197941e-01
 1.04197941e-01 1.05964008e-01 7.24087385e-02 6.00462709e-02
 7.41748053e-02 4.76838034e-02 6.53444713e-02 5.29820038e-02
 2.47249351e-02 7.06426717e-03 5.29820038e-03 5.29820038e-03
 3.53213359e-03 1.76606679e-03 1.76606679e-03 1.76606679e-03]",0.4661912873321569,0.43985236914309234,1.3216104781493094,3.2902941895632107,0.32728247430019575,0.3399837724541493,2.228620108158962,6.469485976649459,0.6773315636115849,1.1643410346132705,0.7190119243888666

output\example dendrite\spine_20.off,"[3.32851161e+00 6.83060525e+00 6.31290445e+00 5.68709555e+00
 4.79330034e+00 4.54967644e+00 3.80205558e+00 3.41682528e+00
 2.97677960e+00 2.96916635e+00 2.74229159e+00 2.88846593e+00
 2.80319756e+00 2.69813475e+00 2.82908260e+00 2.71640655e+00
 2.72097450e+00 2.22154549e+00 2.04339551e+00 1.86372288e+00
 1.71298059e+00 1.47849258e+00 1.50133232e+00 1.28663875e+00
 1.24400457e+00 1.25161781e+00 1.21202893e+00 1.05519604e+00
 9.59269128e-01 9.86676818e-01 8.77046060e-01 8.54206319e-01
 7.36962314e-01 6.92805482e-01 8.83136658e-01 7.99390940e-01
 6.27331557e-01 6.47125999e-01 5.80129425e-01 4.97906357e-01
 5.67948230e-01 5.70993529e-01 6.28854206e-01 5.03996955e-01
 4.67453369e-01 4.90293110e-01 4.30909783e-01 4.38523030e-01
 4.61362771e-01 4.01979444e-01 3.68481157e-01 3.68481157e-01
 3.76094404e-01 2.78644842e-01 2.75599543e-01 2.55805101e-01
 2.11648268e-01 2.48191854e-01 2.16216216e-01 2.10125619e-01
 1.52264941e-01 1.21811953e-01 1.52264941e-01 1.20289303e-01
 1.38561096e-01 1.24857252e-01 1.09630758e-01 9.59269128e-02
 1.20289303e-01 9.13589646e-02 1.06585459e-01 8.67910164e-02
 7.76551199e-02 7.76551199e-02 5.02474305e-02 6.39512752e-02
 5.32927293e-02 3.65435858e-02 2.58850400e-02 3.19756376e-02
 3.34982870e-02 3.65435858e-02 2.58850400e-02 2.58850400e-02
 3.19756376e-02 1.52264941e-02 1.82717929e-02 1.37038447e-02
 2.58850400e-02 1.21811953e-02 9.13589646e-03 1.21811953e-02
 1.37038447e-02 1.06585459e-02 4.56794823e-03 1.06585459e-02
 0.00000000e+00 4.56794823e-03 1.52264941e-03 6.09059764e-03]",0.6169735722753126,0.3255556520894791,0.6647233993520792,10.310049036036945,0.44255843658355115,0.7218016655165889,1.053135704184596,1.657851770342775,0.10214652718949707,0.2751409465785003,1.69359080674444

